,dt,preco
9727,1992-09-30,"20,18"
9728,1992-09-29,"20,18"
9729,1992-09-28,"20,28"
9730,1992-09-25,"20,33"
9731,1992-09-24,"20,43"
9732,1992-09-23,"20,53"
9733,1992-09-22,"20,33"
9734,1992-09-21,"20,15"
9735,1992-09-18,"20,30"
9736,1992-09-17,"20,35"
9737,1992-09-16,"20,43"
9738,1992-09-15,"20,50"
9739,1992-09-14,"20,68"
9740,1992-09-11,"20,35"
9741,1992-09-10,"20,30"
9742,1992-09-09,"20,33"
9743,1992-09-08,"20,30"
9744,1992-09-07,"20,13"
9745,1992-09-04,"20,03"
9746,1992-09-03,"19,95"
9747,1992-09-02,"20,00"
9748,1992-09-01,"19,88"
9749,1992-08-31,"19,65"
9750,1992-08-28,"19,65"
9751,1992-08-27,"19,50"
9752,1992-08-26,"19,63"
9753,1992-08-25,"19,68"
9754,1992-08-24,"19,65"
9755,1992-08-21,"19,68"
9756,1992-08-20,"19,63"
9757,1992-08-19,"19,80"
9758,1992-08-18,"19,90"
9759,1992-08-17,"19,95"
9760,1992-08-14,"19,88"
9761,1992-08-13,"19,83"
9762,1992-08-12,"19,65"
9763,1992-08-11,"19,48"
9764,1992-08-10,"19,55"
9765,1992-08-07,"19,75"
9766,1992-08-06,"19,78"
9767,1992-08-05,"19,68"
9768,1992-08-04,"19,85"
9769,1992-08-03,"20,33"
9770,1992-07-31,"20,38"
9771,1992-07-30,"20,48"
9772,1992-07-29,"20,68"
9773,1992-07-28,"20,78"
9774,1992-07-27,"20,58"
9775,1992-07-24,"20,60"
9776,1992-07-23,"20,48"
9777,1992-07-22,"20,23"
9778,1992-07-21,"20,03"
9779,1992-07-20,"19,95"
9780,1992-07-17,"20,20"
9781,1992-07-16,"20,23"
9782,1992-07-15,"19,85"
9783,1992-07-14,"19,98"
9784,1992-07-13,"19,83"
9785,1992-07-10,"20,00"
9786,1992-07-09,"19,78"
9787,1992-07-08,"19,70"
9788,1992-07-07,"19,80"
9789,1992-07-06,"20,45"
9790,1992-07-03,"20,65"
9791,1992-07-02,"20,53"
9792,1992-07-01,"20,25"
9793,1992-06-30,"20,60"
9794,1992-06-29,"21,08"
9795,1992-06-26,"21,30"
9796,1992-06-25,"21,50"
9797,1992-06-24,"21,55"
9798,1992-06-23,"21,35"
9799,1992-06-22,"20,83"
9800,1992-06-19,"21,13"
9801,1992-06-18,"21,23"
9802,1992-06-17,"21,03"
9803,1992-06-16,"21,13"
9804,1992-06-15,"21,30"
9805,1992-06-12,"21,28"
9806,1992-06-11,"21,33"
9807,1992-06-10,"21,05"
9808,1992-06-09,"21,13"
9809,1992-06-08,"21,25"
9810,1992-06-05,"21,35"
9811,1992-06-04,"21,08"
9812,1992-06-03,"21,23"
9813,1992-06-02,"20,85"
9814,1992-06-01,"20,90"
9815,1992-05-29,"20,70"
9816,1992-05-28,"20,73"
9817,1992-05-27,"20,80"
9818,1992-05-26,"20,50"
9819,1992-05-22,"19,58"
9820,1992-05-21,"19,60"
9821,1992-05-20,"19,28"
9822,1992-05-19,"19,30"
9823,1992-05-18,"19,70"
9824,1992-05-15,"19,70"
9825,1992-05-14,"19,75"
9826,1992-05-13,"19,95"
9827,1992-05-12,"19,80"
9828,1992-05-11,"19,73"
9829,1992-05-08,"19,63"
9830,1992-05-07,"19,65"
9831,1992-05-06,"19,68"
9832,1992-05-05,"19,98"
9833,1992-05-04,"19,88"
9834,1992-05-01,"19,83"
9835,1992-04-30,"19,65"
9836,1992-04-29,"19,28"
9837,1992-04-28,"19,18"
9838,1992-04-27,"18,90"
9839,1992-04-24,"18,90"
9840,1992-04-23,"18,70"
9841,1992-04-22,"18,73"
9842,1992-04-21,"19,00"
9843,1992-04-20,"18,95"
9844,1992-04-16,"18,95"
9845,1992-04-15,"18,60"
9846,1992-04-14,"18,85"
9847,1992-04-13,"19,03"
9848,1992-04-10,"19,05"
9849,1992-04-09,"18,95"
9850,1992-04-08,"19,18"
9851,1992-04-07,"18,93"
9852,1992-04-06,"18,93"
9853,1992-04-03,"18,63"
9854,1992-04-02,"18,53"
9855,1992-04-01,"18,38"
9856,1992-03-31,"19,09"
9857,1992-03-30,"17,98"
9858,1992-03-27,"17,85"
9859,1992-03-26,"17,98"
9860,1992-03-25,"17,70"
9861,1992-03-24,"17,65"
9862,1992-03-23,"17,58"
9863,1992-03-20,"17,75"
9864,1992-03-19,"17,65"
9865,1992-03-18,"17,65"
9866,1992-03-17,"17,88"
9867,1992-03-16,"17,73"
9868,1992-03-13,"17,73"
9869,1992-03-12,"17,35"
9870,1992-03-11,"17,20"
9871,1992-03-10,"17,35"
9872,1992-03-09,"17,35"
9873,1992-03-06,"17,30"
9874,1992-03-05,"17,43"
9875,1992-03-04,"17,28"
9876,1992-03-03,"17,05"
9877,1992-03-02,"17,35"
9878,1992-02-28,"17,45"
9879,1992-02-27,"17,55"
9880,1992-02-26,"17,28"
9881,1992-02-25,"17,43"
9882,1992-02-24,"17,40"
9883,1992-02-21,"18,00"
9884,1992-02-20,"17,85"
9885,1992-02-19,"17,50"
9886,1992-02-18,"17,70"
9887,1992-02-17,"17,65"
9888,1992-02-14,"18,63"
9889,1992-02-13,"18,53"
9890,1992-02-12,"18,33"
9891,1992-02-11,"18,48"
9892,1992-02-10,"18,95"
9893,1992-02-07,"18,58"
9894,1992-02-06,"18,53"
9895,1992-02-05,"18,48"
9896,1992-02-04,"18,40"
9897,1992-02-03,"18,35"
9898,1992-01-31,"18,15"
9899,1992-01-30,"18,10"
9900,1992-01-29,"18,15"
9901,1992-01-28,"18,43"
9902,1992-01-27,"18,55"
9903,1992-01-24,"18,33"
9904,1992-01-23,"18,10"
9905,1992-01-22,"17,83"
9906,1992-01-21,"17,85"
9907,1992-01-20,"18,45"
9908,1992-01-17,"18,48"
9909,1992-01-16,"18,68"
9910,1992-01-15,"18,38"
9911,1992-01-14,"18,23"
9912,1992-01-13,"18,08"
9913,1992-01-10,"17,23"
9914,1992-01-09,"17,18"
9915,1992-01-08,"17,30"
9916,1992-01-07,"18,40"
9917,1992-01-06,"18,75"
9918,1992-01-03,"18,50"
9919,1992-01-02,"18,45"
9920,1991-12-31,"17,75"
9921,1991-12-30,"18,00"
9922,1991-12-27,"17,75"
9923,1991-12-26,"17,78"
9924,1991-12-24,"17,78"
9925,1991-12-23,"17,60"
9926,1991-12-20,"18,55"
9927,1991-12-19,"18,15"
9928,1991-12-18,"18,15"
9929,1991-12-17,"18,13"
9930,1991-12-16,"18,55"
9931,1991-12-13,"19,05"
9932,1991-12-12,"18,58"
9933,1991-12-11,"18,28"
9934,1991-12-10,"18,10"
9935,1991-12-09,"18,25"
9936,1991-12-06,"19,05"
9937,1991-12-05,"19,15"
9938,1991-12-04,"19,18"
9939,1991-12-03,"19,20"
9940,1991-12-02,"19,60"
9941,1991-11-29,"20,08"
9942,1991-11-28,"19,98"
9943,1991-11-27,"19,65"
9944,1991-11-26,"19,78"
9945,1991-11-25,"19,78"
9946,1991-11-22,"20,15"
9947,1991-11-21,"20,73"
9948,1991-11-20,"20,48"
9949,1991-11-19,"21,08"
9950,1991-11-18,"21,35"
9951,1991-11-15,"21,63"
9952,1991-11-14,"21,00"
9953,1991-11-13,"21,50"
9954,1991-11-12,"21,20"
9955,1991-11-11,"21,45"
9956,1991-11-08,"21,80"
9957,1991-11-07,"21,85"
9958,1991-11-06,"22,00"
9959,1991-11-05,"22,53"
9960,1991-11-04,"22,73"
9961,1991-11-01,"22,53"
9962,1991-10-31,"22,00"
9963,1991-10-30,"21,95"
9964,1991-10-29,"21,85"
9965,1991-10-28,"21,90"
9966,1991-10-25,"22,35"
9967,1991-10-24,"22,25"
9968,1991-10-23,"22,48"
9969,1991-10-22,"22,65"
9970,1991-10-21,"22,95"
9971,1991-10-18,"23,00"
9972,1991-10-17,"22,73"
9973,1991-10-16,"22,60"
9974,1991-10-15,"22,83"
9975,1991-10-14,"22,60"
9976,1991-10-11,"22,08"
9977,1991-10-10,"22,13"
9978,1991-10-09,"22,43"
9979,1991-10-08,"21,95"
9980,1991-10-07,"21,98"
9981,1991-10-04,"21,83"
9982,1991-10-03,"21,75"
9983,1991-10-02,"21,30"
9984,1991-10-01,"21,15"
9985,1991-09-30,"21,43"
9986,1991-09-27,"21,48"
9987,1991-09-26,"21,00"
9988,1991-09-25,"20,65"
9989,1991-09-24,"20,75"
9990,1991-09-23,"20,83"
9991,1991-09-20,"20,55"
9992,1991-09-19,"20,43"
9993,1991-09-18,"20,53"
9994,1991-09-17,"20,30"
9995,1991-09-16,"20,53"
9996,1991-09-13,"20,35"
9997,1991-09-12,"20,25"
9998,1991-09-11,"20,00"
9999,1991-09-10,"19,93"
10000,1991-09-09,"19,85"
10001,1991-09-06,"20,13"
10002,1991-09-05,"20,10"
10003,1991-09-04,"20,25"
10004,1991-09-03,"20,55"
10005,1991-09-02,"20,65"
10006,1991-08-30,"20,53"
10007,1991-08-29,"20,30"
10008,1991-08-28,"19,98"
10009,1991-08-27,"20,03"
10010,1991-08-26,"20,03"
10011,1991-08-23,"19,85"
10012,1991-08-22,"19,53"
10013,1991-08-21,"19,55"
10014,1991-08-20,"20,98"
10015,1991-08-19,"20,55"
10016,1991-08-16,"19,35"
10017,1991-08-15,"19,25"
10018,1991-08-14,"19,23"
10019,1991-08-13,"19,50"
10020,1991-08-12,"19,63"
10021,1991-08-09,"19,58"
10022,1991-08-08,"19,70"
10023,1991-08-07,"19,35"
10024,1991-08-06,"19,45"
10025,1991-08-05,"19,50"
10026,1991-08-02,"19,40"
10027,1991-08-01,"19,73"
10028,1991-07-31,"19,65"
10029,1991-07-30,"19,48"
10030,1991-07-29,"19,58"
10031,1991-07-26,"19,73"
10032,1991-07-25,"19,60"
10033,1991-07-24,"19,33"
10034,1991-07-23,"19,58"
10035,1991-07-22,"20,08"
10036,1991-07-19,"20,28"
10037,1991-07-18,"20,28"
10038,1991-07-17,"20,13"
10039,1991-07-16,"19,83"
10040,1991-07-15,"19,60"
10041,1991-07-12,"19,78"
10042,1991-07-11,"19,20"
10043,1991-07-10,"19,23"
10044,1991-07-09,"19,03"
10045,1991-07-08,"18,98"
10046,1991-07-05,"18,70"
10047,1991-07-04,"18,48"
10048,1991-07-03,"18,50"
10049,1991-07-02,"18,55"
10050,1991-07-01,"18,53"
10051,1991-06-28,"18,48"
10052,1991-06-27,"18,08"
10053,1991-06-26,"18,10"
10054,1991-06-25,"18,15"
10055,1991-06-24,"18,18"
10056,1991-06-21,"18,43"
10057,1991-06-20,"18,15"
10058,1991-06-19,"17,88"
10059,1991-06-18,"18,00"
10060,1991-06-17,"17,85"
10061,1991-06-14,"17,70"
10062,1991-06-13,"18,00"
10063,1991-06-12,"17,73"
10064,1991-06-11,"17,85"
10065,1991-06-10,"18,00"
10066,1991-06-07,"18,28"
10067,1991-06-06,"18,03"
10068,1991-06-05,"18,63"
10069,1991-06-04,"18,83"
10070,1991-06-03,"19,00"
10071,1991-05-31,"19,00"
10072,1991-05-30,"18,73"
10073,1991-05-29,"18,75"
10074,1991-05-28,"19,00"
10075,1991-05-24,"18,83"
10076,1991-05-23,"18,78"
10077,1991-05-22,"18,58"
10078,1991-05-21,"19,03"
10079,1991-05-20,"18,90"
10080,1991-05-17,"18,75"
10081,1991-05-16,"18,75"
10082,1991-05-15,"18,80"
10083,1991-05-14,"18,95"
10084,1991-05-13,"19,25"
10085,1991-05-10,"19,53"
10086,1991-05-09,"20,08"
10087,1991-05-08,"19,80"
10088,1991-05-07,"19,85"
10089,1991-05-06,"19,80"
10090,1991-05-03,"19,55"
10091,1991-05-02,"19,70"
10092,1991-05-01,"19,70"
10093,1991-04-30,"19,70"
10094,1991-04-29,"19,95"
10095,1991-04-26,"19,63"
10096,1991-04-25,"19,60"
10097,1991-04-24,"19,55"
10098,1991-04-23,"19,60"
10099,1991-04-22,"19,78"
10100,1991-04-19,"19,18"
10101,1991-04-18,"19,40"
10102,1991-04-17,"19,85"
10103,1991-04-16,"19,90"
10104,1991-04-15,"20,23"
10105,1991-04-12,"19,93"
10106,1991-04-11,"19,50"
10107,1991-04-10,"19,25"
10108,1991-04-09,"18,60"
10109,1991-04-08,"18,58"
10110,1991-04-05,"18,35"
10111,1991-04-04,"18,00"
10112,1991-04-03,"17,75"
10113,1991-04-02,"17,63"
10114,1991-04-01,"18,00"
10115,1991-03-28,"18,00"
10116,1991-03-27,"18,15"
10117,1991-03-26,"18,35"
10118,1991-03-25,"18,60"
10119,1991-03-22,"18,95"
10120,1991-03-21,"18,80"
10121,1991-03-20,"18,98"
10122,1991-03-19,"18,95"
10123,1991-03-18,"18,30"
10124,1991-03-15,"19,05"
10125,1991-03-14,"19,98"
10126,1991-03-13,"20,33"
10127,1991-03-12,"18,43"
10128,1991-03-11,"18,60"
10129,1991-03-08,"19,10"
10130,1991-03-07,"19,65"
10131,1991-03-06,"19,85"
10132,1991-03-05,"20,05"
10133,1991-03-04,"20,20"
10134,1991-03-01,"19,33"
10135,1991-02-28,"19,50"
10136,1991-02-27,"18,65"
10137,1991-02-26,"18,00"
10138,1991-02-25,"17,83"
10139,1991-02-22,"17,80"
10140,1991-02-21,"18,55"
10141,1991-02-20,"18,75"
10142,1991-02-19,"17,85"
10143,1991-02-18,"17,68"
10144,1991-02-15,"18,35"
10145,1991-02-14,"20,50"
10146,1991-02-13,"21,00"
10147,1991-02-12,"21,10"
10148,1991-02-11,"21,23"
10149,1991-02-08,"20,65"
10150,1991-02-07,"20,90"
10151,1991-02-06,"20,93"
10152,1991-02-05,"20,20"
10153,1991-02-04,"20,45"
10154,1991-02-01,"20,80"
10155,1991-01-31,"20,70"
10156,1991-01-30,"20,95"
10157,1991-01-29,"20,75"
10158,1991-01-28,"20,40"
10159,1991-01-25,"20,80"
10160,1991-01-24,"20,90"
10161,1991-01-23,"22,15"
10162,1991-01-22,"20,73"
10163,1991-01-21,"19,25"
10164,1991-01-18,"19,10"
10165,1991-01-17,"21,10"
10166,1991-01-16,"30,28"
10167,1991-01-15,"29,25"
10168,1991-01-14,"29,55"
10169,1991-01-11,"26,05"
10170,1991-01-10,"26,58"
10171,1991-01-09,"22,35"
10172,1991-01-08,"25,73"
10173,1991-01-07,"25,93"
10174,1991-01-04,"24,08"
10175,1991-01-03,"25,05"
10176,1991-01-02,"26,78"
10177,1990-12-31,"28,35"
10178,1990-12-28,"27,43"
10179,1990-12-27,"27,05"
10180,1990-12-26,"27,70"
10181,1990-12-24,"27,70"
10182,1990-12-21,"26,90"
10183,1990-12-20,"27,55"
10184,1990-12-19,"28,13"
10185,1990-12-18,"27,55"
10186,1990-12-17,"28,20"
10187,1990-12-14,"28,45"
10188,1990-12-13,"27,80"
10189,1990-12-12,"27,28"
10190,1990-12-11,"28,03"
10191,1990-12-10,"28,75"
10192,1990-12-07,"28,30"
10193,1990-12-06,"27,35"
10194,1990-12-05,"30,20"
10195,1990-12-04,"31,50"
10196,1990-12-03,"31,25"
10197,1990-11-30,"31,20"
10198,1990-11-29,"34,65"
10199,1990-11-28,"34,10"
10200,1990-11-27,"34,83"
10201,1990-11-26,"35,10"
10202,1990-11-23,"32,05"
10203,1990-11-22,"31,40"
10204,1990-11-21,"30,65"
10205,1990-11-20,"30,10"
10206,1990-11-19,"30,85"
10207,1990-11-16,"30,55"
10208,1990-11-15,"32,20"
10209,1990-11-14,"31,95"
10210,1990-11-13,"33,65"
10211,1990-11-12,"32,85"
10212,1990-11-09,"34,25"
10213,1990-11-08,"34,85"
10214,1990-11-07,"34,55"
10215,1990-11-06,"33,20"
10216,1990-11-05,"33,80"
10217,1990-11-02,"35,05"
10218,1990-11-01,"35,65"
10219,1990-10-31,"34,30"
10220,1990-10-30,"35,50"
10221,1990-10-29,"34,65"
10222,1990-10-26,"33,73"
10223,1990-10-25,"32,90"
10224,1990-10-24,"30,10"
10225,1990-10-23,"28,95"
10226,1990-10-22,"27,45"
10227,1990-10-19,"33,20"
10228,1990-10-18,"35,65"
10229,1990-10-17,"35,33"
10230,1990-10-16,"38,93"
10231,1990-10-15,"38,28"
10232,1990-10-12,"39,90"
10233,1990-10-11,"41,15"
10234,1990-10-10,"40,20"
10235,1990-10-09,"40,90"
10236,1990-10-08,"39,20"
10237,1990-10-05,"39,05"
10238,1990-10-04,"37,20"
10239,1990-10-03,"37,55"
10240,1990-10-02,"35,45"
10241,1990-10-01,"38,95"
10242,1990-09-28,"41,00"
10243,1990-09-27,"41,45"
10244,1990-09-26,"40,85"
10245,1990-09-25,"39,90"
10246,1990-09-24,"40,75"
10247,1990-09-21,"36,95"
10248,1990-09-20,"35,65"
10249,1990-09-19,"35,08"
10250,1990-09-18,"35,95"
10251,1990-09-17,"34,90"
10252,1990-09-14,"33,35"
10253,1990-09-13,"31,88"
10254,1990-09-12,"31,28"
10255,1990-09-11,"32,10"
10256,1990-09-10,"31,45"
10257,1990-09-07,"31,45"
10258,1990-09-06,"32,15"
10259,1990-09-05,"31,23"
10260,1990-09-04,"30,08"
10261,1990-09-03,"30,53"
10262,1990-08-31,"27,80"
10263,1990-08-30,"27,50"
10264,1990-08-29,"27,65"
10265,1990-08-28,"27,65"
10266,1990-08-27,"27,65"
10267,1990-08-24,"31,65"
10268,1990-08-23,"32,35"
10269,1990-08-22,"30,45"
10270,1990-08-21,"29,05"
10271,1990-08-20,"28,90"
10272,1990-08-17,"28,45"
10273,1990-08-16,"27,20"
10274,1990-08-15,"26,53"
10275,1990-08-14,"27,10"
10276,1990-08-13,"26,63"
10277,1990-08-10,"26,30"
10278,1990-08-09,"25,90"
10279,1990-08-08,"25,15"
10280,1990-08-07,"27,35"
10281,1990-08-06,"27,28"
10282,1990-08-03,"24,13"
10283,1990-08-02,"22,25"
10284,1990-08-01,"19,93"
10285,1990-07-31,"19,23"
10286,1990-07-30,"18,98"
10287,1990-07-27,"19,03"
10288,1990-07-26,"18,73"
10289,1990-07-25,"19,00"
10290,1990-07-24,"19,08"
10291,1990-07-23,"18,73"
10292,1990-07-20,"18,00"
10293,1990-07-19,"17,85"
10294,1990-07-18,"17,70"
10295,1990-07-17,"17,58"
10296,1990-07-16,"17,70"
10297,1990-07-13,"17,03"
10298,1990-07-12,"15,88"
10299,1990-07-11,"15,70"
10300,1990-07-10,"15,58"
10301,1990-07-09,"14,98"
10302,1990-07-06,"15,35"
10303,1990-07-05,"15,23"
10304,1990-07-04,"15,48"
10305,1990-07-03,"15,48"
10306,1990-07-02,"15,40"
10307,1990-06-29,"15,73"
10308,1990-06-28,"15,40"
10309,1990-06-27,"15,33"
10310,1990-06-26,"15,58"
10311,1990-06-25,"15,58"
10312,1990-06-22,"15,40"
10313,1990-06-21,"14,75"
10314,1990-06-20,"14,75"
10315,1990-06-19,"14,75"
10316,1990-06-18,"14,83"
10317,1990-06-15,"15,15"
10318,1990-06-14,"15,30"
10319,1990-06-13,"14,90"
10320,1990-06-12,"14,95"
10321,1990-06-11,"14,73"
10322,1990-06-08,"14,68"
10323,1990-06-07,"15,03"
10324,1990-06-06,"14,80"
10325,1990-06-05,"14,78"
10326,1990-06-04,"15,35"
10327,1990-06-01,"15,43"
10328,1990-05-31,"15,30"
10329,1990-05-30,"15,98"
10330,1990-05-29,"15,48"
10331,1990-05-25,"15,95"
10332,1990-05-24,"15,80"
10333,1990-05-23,"15,70"
10334,1990-05-22,"16,48"
10335,1990-05-21,"16,65"
10336,1990-05-18,"17,08"
10337,1990-05-17,"17,05"
10338,1990-05-16,"17,25"
10339,1990-05-15,"17,40"
10340,1990-05-14,"17,40"
10341,1990-05-11,"16,73"
10342,1990-05-10,"16,70"
10343,1990-05-09,"16,45"
10344,1990-05-08,"16,18"
10345,1990-05-07,"15,65"
10346,1990-05-04,"15,58"
10347,1990-05-03,"15,93"
10348,1990-05-02,"16,58"
10349,1990-05-01,"16,43"
10350,1990-04-30,"16,35"
10351,1990-04-27,"16,43"
10352,1990-04-26,"16,60"
10353,1990-04-25,"16,50"
10354,1990-04-24,"16,75"
10355,1990-04-23,"16,95"
10356,1990-04-20,"16,35"
10357,1990-04-19,"16,13"
10358,1990-04-18,"15,33"
10359,1990-04-17,"15,70"
10360,1990-04-12,"15,80"
10361,1990-04-11,"15,30"
10362,1990-04-10,"15,93"
10363,1990-04-09,"16,53"
10364,1990-04-06,"17,10"
10365,1990-04-05,"17,55"
10366,1990-04-04,"17,95"
10367,1990-04-03,"18,20"
10368,1990-04-02,"18,18"
10369,1990-03-30,"17,95"
10370,1990-03-29,"17,90"
10371,1990-03-28,"18,03"
10372,1990-03-27,"18,10"
10373,1990-03-26,"18,23"
10374,1990-03-23,"17,88"
10375,1990-03-22,"17,83"
10376,1990-03-21,"17,78"
10377,1990-03-20,"17,75"
10378,1990-03-19,"17,83"
10379,1990-03-16,"18,40"
10380,1990-03-15,"18,48"
10381,1990-03-14,"18,33"
10382,1990-03-13,"18,53"
10383,1990-03-12,"18,30"
10384,1990-03-09,"18,68"
10385,1990-03-08,"18,73"
10386,1990-03-07,"18,95"
10387,1990-03-06,"19,18"
10388,1990-03-05,"19,15"
10389,1990-03-02,"19,18"
10390,1990-03-01,"19,33"
10391,1990-02-28,"19,20"
10392,1990-02-27,"19,23"
10393,1990-02-26,"18,90"
10394,1990-02-23,"18,78"
10395,1990-02-22,"19,35"
10396,1990-02-21,"19,50"
10397,1990-02-20,"19,68"
10398,1990-02-19,"19,95"
10399,1990-02-16,"19,88"
10400,1990-02-15,"19,90"
10401,1990-02-14,"19,60"
10402,1990-02-13,"20,03"
10403,1990-02-12,"19,68"
10404,1990-02-09,"19,75"
10405,1990-02-08,"20,05"
10406,1990-02-07,"20,15"
10407,1990-02-06,"20,60"
10408,1990-02-05,"20,73"
10409,1990-02-02,"20,73"
10410,1990-02-01,"20,58"
10411,1990-01-31,"20,50"
10412,1990-01-30,"20,73"
10413,1990-01-29,"20,73"
10414,1990-01-26,"20,63"
10415,1990-01-25,"20,55"
10416,1990-01-24,"20,18"
10417,1990-01-23,"20,23"
10418,1990-01-22,"20,88"
10419,1990-01-19,"21,28"
10420,1990-01-18,"20,78"
10421,1990-01-17,"20,45"
10422,1990-01-16,"21,15"
10423,1990-01-15,"21,60"
10424,1990-01-12,"22,13"
10425,1990-01-11,"21,88"
10426,1990-01-10,"21,95"
10427,1990-01-09,"21,03"
10428,1990-01-08,"21,38"
10429,1990-01-05,"23,13"
10430,1990-01-04,"22,50"
10431,1990-01-03,"22,65"
10432,1990-01-02,"21,20"
10433,1989-12-29,"21,05"
10434,1989-12-28,"20,85"
10435,1989-12-27,"20,90"
10436,1989-12-22,"20,50"
10437,1989-12-21,"20,13"
10438,1989-12-20,"20,23"
10439,1989-12-19,"20,28"
10440,1989-12-18,"19,98"
10441,1989-12-15,"19,68"
10442,1989-12-14,"19,68"
10443,1989-12-13,"19,78"
10444,1989-12-12,"19,53"
10445,1989-12-11,"19,45"
10446,1989-12-08,"19,15"
10447,1989-12-07,"19,33"
10448,1989-12-06,"19,28"
10449,1989-12-05,"19,18"
10450,1989-12-04,"19,28"
10451,1989-12-01,"18,68"
10452,1989-11-30,"18,48"
10453,1989-11-29,"18,15"
10454,1989-11-28,"18,23"
10455,1989-11-27,"18,50"
10456,1989-11-24,"18,48"
10457,1989-11-23,"18,40"
10458,1989-11-22,"18,60"
10459,1989-11-21,"18,68"
10460,1989-11-20,"18,80"
10461,1989-11-17,"18,75"
10462,1989-11-16,"18,65"
10463,1989-11-15,"18,65"
10464,1989-11-14,"18,70"
10465,1989-11-13,"18,85"
10466,1989-11-10,"19,05"
10467,1989-11-09,"18,85"
10468,1989-11-08,"18,90"
10469,1989-11-07,"18,90"
10470,1989-11-06,"18,95"
10471,1989-11-03,"19,00"
10472,1989-11-02,"19,20"
10473,1989-11-01,"19,23"
10474,1989-10-31,"18,93"
10475,1989-10-30,"18,98"
10476,1989-10-27,"18,70"
10477,1989-10-26,"18,48"
10478,1989-10-25,"18,88"
10479,1989-10-24,"18,80"
10480,1989-10-23,"18,88"
10481,1989-10-20,"19,20"
10482,1989-10-19,"19,33"
10483,1989-10-18,"19,43"
10484,1989-10-17,"19,53"
10485,1989-10-16,"19,38"
10486,1989-10-13,"19,60"
10487,1989-10-12,"19,23"
10488,1989-10-11,"18,85"
10489,1989-10-10,"18,55"
10490,1989-10-09,"18,25"
10491,1989-10-06,"18,45"
10492,1989-10-05,"18,43"
10493,1989-10-04,"18,78"
10494,1989-10-03,"18,73"
10495,1989-10-02,"18,58"
10496,1989-09-29,"18,23"
10497,1989-09-28,"17,93"
10498,1989-09-27,"17,55"
10499,1989-09-26,"17,45"
10500,1989-09-25,"17,45"
10501,1989-09-22,"17,53"
10502,1989-09-21,"17,85"
10503,1989-09-20,"17,80"
10504,1989-09-19,"17,90"
10505,1989-09-18,"18,05"
10506,1989-09-15,"17,88"
10507,1989-09-14,"17,90"
10508,1989-09-13,"18,05"
10509,1989-09-12,"17,90"
10510,1989-09-11,"17,98"
10511,1989-09-08,"17,83"
10512,1989-09-07,"17,80"
10513,1989-09-06,"17,80"
10514,1989-09-05,"17,45"
10515,1989-09-04,"17,43"
10516,1989-09-01,"17,33"
10517,1989-08-31,"17,20"
10518,1989-08-30,"17,13"
10519,1989-08-29,"17,10"
10520,1989-08-28,"16,98"
10521,1989-08-25,"16,95"
10522,1989-08-24,"17,05"
10523,1989-08-23,"17,08"
10524,1989-08-22,"17,10"
10525,1989-08-21,"16,90"
10526,1989-08-18,"16,83"
10527,1989-08-17,"16,95"
10528,1989-08-16,"17,00"
10529,1989-08-15,"17,00"
10530,1989-08-14,"16,85"
10531,1989-08-11,"17,00"
10532,1989-08-10,"16,93"
10533,1989-08-09,"16,45"
10534,1989-08-08,"16,28"
10535,1989-08-07,"16,05"
10536,1989-08-04,"16,15"
10537,1989-08-03,"16,40"
10538,1989-08-02,"16,10"
10539,1989-08-01,"16,23"
10540,1989-07-31,"16,30"
10541,1989-07-28,"16,38"
10542,1989-07-27,"16,28"
10543,1989-07-26,"16,50"
10544,1989-07-25,"17,05"
10545,1989-07-24,"17,30"
10546,1989-07-21,"17,83"
10547,1989-07-20,"17,98"
10548,1989-07-19,"17,85"
10549,1989-07-18,"18,05"
10550,1989-07-17,"18,05"
10551,1989-07-14,"17,90"
10552,1989-07-13,"17,60"
10553,1989-07-12,"17,65"
10554,1989-07-11,"17,63"
10555,1989-07-10,"17,83"
10556,1989-07-07,"17,85"
10557,1989-07-06,"18,30"
10558,1989-07-05,"18,75"
10559,1989-07-04,"18,60"
10560,1989-07-03,"18,40"
10561,1989-06-30,"18,28"
10562,1989-06-29,"18,20"
10563,1989-06-28,"18,00"
10564,1989-06-27,"18,20"
10565,1989-06-26,"18,23"
10566,1989-06-23,"18,03"
10567,1989-06-22,"17,30"
10568,1989-06-21,"17,13"
10569,1989-06-20,"16,88"
10570,1989-06-19,"16,85"
10571,1989-06-16,"16,65"
10572,1989-06-15,"16,95"
10573,1989-06-14,"16,90"
10574,1989-06-13,"16,80"
10575,1989-06-12,"17,18"
10576,1989-06-09,"17,95"
10577,1989-06-08,"17,80"
10578,1989-06-07,"18,15"
10579,1989-06-06,"18,50"
10580,1989-06-05,"18,55"
10581,1989-06-02,"18,15"
10582,1989-06-01,"18,08"
10583,1989-05-31,"18,25"
10584,1989-05-30,"18,03"
10585,1989-05-29,"17,73"
10586,1989-05-26,"17,65"
10587,1989-05-25,"18,20"
10588,1989-05-24,"18,15"
10589,1989-05-23,"17,70"
10590,1989-05-22,"17,40"
10591,1989-05-19,"18,30"
10592,1989-05-18,"18,60"
10593,1989-05-17,"18,58"
10594,1989-05-16,"19,80"
10595,1989-05-15,"19,20"
10596,1989-05-12,"19,20"
10597,1989-05-11,"19,30"
10598,1989-05-10,"18,88"
10599,1989-05-09,"19,03"
10600,1989-05-08,"18,80"
